UserID,ItemID,overall,value,service,rooms,location,cleanliness,checkin,business
1429,1302,5,3,4,5,5,5,5,4
1429,1619,4,4,3,4,0,4,0,0
1430,682,5,3,4,4,5,4,4,0
1430,721,1,2,3,1,3,1,1,3
1430,934,2,2,3,1,4,3,4,3
1430,1151,4,4,4,4,4,4,4,4
1431,416,3,3,4,3,3,3,0,0
1431,1182,4,4,3,4,5,4,4,4
1431,1234,4,3,4,4,5,5,4,4
1432,416,4,3,5,4,4,4,0,0
1432,793,5,3,5,5,0,5,0,0
1432,1005,5,5,5,5,4,5,5,4
1432,1103,4,0,3,4,4,5,4,0
1432,1184,5,0,5,4,5,5,5,3
1432,1373,5,3,5,5,4,5,0,0
1433,416,4,4,4,4,3,4,0,0
1433,441,5,5,5,4,5,5,5,0
1433,661,4,0,4,4,5,5,4,0
1433,677,4,4,5,4,5,5,5,0
1433,684,3,2,2,4,4,4,0,0
1433,685,4,5,5,4,5,4,4,0
1433,992,5,4,5,5,5,5,5,0
1433,1079,2,1,1,3,4,4,0,0
1433,1287,5,4,5,5,5,5,5,0
1433,1404,4,3,2,5,5,5,5,0
1433,1587,1,1,2,1,4,1,3,0
1434,417,1,1,1,1,1,1,0,0
1434,426,3,4,3,5,5,5,5,0
1434,563,4,5,5,4,2,5,5,3
1434,1157,2,1,1,2,4,2,0,0
1434,1202,2,4,3,3,3,4,3,0
1434,1228,1,1,1,1,1,1,0,0
1434,1314,4,4,4,5,3,4,0,0
1434,1669,1,0,1,2,4,2,2,0
1435,170,5,5,5,5,5,5,0,0
1435,631,5,4,5,4,5,4,4,5
1435,680,5,5,5,5,5,5,5,5
1435,803,3,4,5,3,5,5,0,0
1435,878,5,5,5,5,5,5,0,0
1435,1109,5,5,5,5,5,5,0,0
1435,1218,3,3,3,2,4,4,0,0
1435,1228,3,3,3,3,3,4,0,0
1435,1250,5,5,5,5,5,5,0,0
1435,1251,4,5,5,5,4,5,0,0
1435,1256,5,5,5,5,5,5,0,0
1435,1258,5,5,5,5,5,5,0,0
1436,263,5,5,5,5,5,5,5,5
1436,598,5,4,5,5,5,5,3,0
1436,646,4,4,5,4,4,5,5,0
1436,699,1,2,1,2,2,3,1,1
1436,1206,5,4,5,5,5,5,5,3
1436,1254,4,4,4,5,4,5,4,4
1436,1541,3,3,3,3,4,3,3,0
1437,389,4,5,5,4,5,4,0,0
1437,419,4,5,5,4,5,5,0,0
1437,728,5,5,4,5,0,4,0,0
1437,844,4,4,5,5,4,5,0,0
1437,1020,4,4,4,5,5,5,5,0
1437,1192,5,0,5,5,5,5,4,0
1437,1356,4,4,4,5,5,5,0,0
1437,1402,5,4,5,3,4,5,3,3
1437,1509,2,2,3,2,2,3,3,0
1437,1585,5,4,5,5,5,5,5,0
1437,1649,3,5,5,5,5,5,0,0
1437,1651,2,2,4,3,4,4,4,4
1437,1664,5,5,5,5,4,5,5,5
1437,1671,4,5,4,5,5,5,0,0
1437,1675,4,5,5,5,5,5,0,0
1438,156,5,5,5,5,5,5,5,5
1438,456,2,2,0,2,4,2,2,5
1438,738,2,3,2,1,4,1,0,0
1438,780,4,5,5,4,5,5,0,0
1438,809,4,5,1,5,5,5,2,5
1438,1654,2,2,5,1,0,5,3,2
1439,195,4,3,3,4,5,5,3,0
1439,420,4,4,5,4,5,5,0,0
1439,669,4,3,4,3,5,5,0,0
1439,951,5,3,5,5,5,5,0,0
1439,1200,4,5,3,5,5,5,5,3
1439,1217,4,3,3,2,5,5,5,0
1439,1678,5,4,5,5,3,5,0,0
1440,111,3,5,5,5,0,5,0,0
1440,119,4,5,5,5,0,5,0,0
1440,192,5,4,5,5,5,5,5,0
1440,235,5,3,5,4,5,5,5,5
1440,303,5,5,5,5,5,5,5,5
1440,334,5,5,5,4,3,5,5,4
1440,367,5,5,5,4,3,5,5,0
1440,417,3,3,2,5,5,2,2,0
1440,712,3,3,2,3,0,5,0,0
1440,752,4,4,5,4,0,3,0,0
1440,762,5,5,5,5,0,5,0,0
1440,1098,5,5,4,5,0,5,0,0
1440,1404,4,4,5,5,4,3,4,3
1440,1536,3,0,5,2,4,2,5,0
1440,1598,5,5,5,5,5,5,4,5
1440,1639,5,5,5,5,4,5,0,0
1441,63,4,4,4,3,5,4,3,0
1441,122,5,4,5,5,5,5,5,3
1441,328,5,5,5,5,5,5,5,0
1441,599,5,5,5,5,4,5,4,0
1441,607,5,5,5,5,5,5,5,5
1441,878,5,5,5,5,5,5,5,0
1441,948,5,5,5,5,5,0,5,0
1441,972,5,5,5,5,5,5,5,0
1441,1334,5,5,5,5,4,5,0,0
1441,1433,5,4,4,5,4,5,0,0
1441,1464,5,0,5,5,5,5,4,5
1441,1474,5,5,5,5,5,5,5,5
1442,218,4,4,5,5,3,5,5,0
1442,606,5,5,5,5,5,5,0,0
1442,637,5,0,5,5,5,5,5,5
1442,1050,2,2,4,2,5,5,4,5
1442,1154,3,5,5,5,5,5,0,0
1442,1670,5,5,5,5,5,5,5,0
1443,132,4,4,4,4,5,4,3,2
1443,225,1,1,1,2,0,3,0,0
1443,1093,2,3,0,5,4,5,1,0
1443,1100,5,4,5,5,5,5,0,0
1443,1470,1,1,3,1,4,3,3,1
1444,422,4,4,5,5,5,5,4,5
1444,772,4,3,3,3,4,4,3,2
1444,1383,2,2,4,3,0,2,0,0
1444,1499,2,1,2,1,4,2,3,1
1444,1515,5,5,5,5,0,5,0,0
1445,164,5,4,5,5,5,5,5,3
1445,252,4,3,4,4,5,5,5,0
1445,312,5,5,5,5,5,5,0,0
1445,378,5,4,5,5,5,5,5,4
1445,422,5,5,5,5,5,5,5,5
1445,742,4,3,4,5,5,5,5,3
1445,1072,4,4,3,5,5,5,4,1
1445,1192,5,4,5,5,5,5,5,2
1445,1362,5,4,5,5,4,5,5,5
1445,1391,5,5,5,4,5,5,0,0
1445,1504,3,3,0,3,4,4,3,1
1445,1584,5,5,5,5,4,5,5,5
1446,684,3,2,2,4,4,4,0,0
1446,685,4,5,5,4,5,4,4,0
1446,1039,5,4,5,5,5,5,5,0
1446,1079,2,1,1,3,4,4,0,0
1446,1287,5,4,5,5,5,5,5,0
1446,1404,4,3,2,5,5,5,5,0
1446,1587,1,1,2,1,4,1,3,0
1447,267,4,5,5,4,5,5,0,0
1447,422,5,4,5,5,5,5,5,5
1447,426,5,5,4,5,5,5,4,3
1447,1253,4,3,5,4,4,4,0,0
1447,1374,4,4,4,4,4,5,4,3
1447,1582,3,3,3,2,2,3,3,0
1447,1681,3,3,3,3,3,3,3,4
1448,239,3,2,2,2,4,2,4,0
1448,375,3,3,3,3,3,3,3,3
1448,422,3,3,3,3,4,4,3,3
1448,449,3,3,3,3,4,3,3,3
1448,634,5,4,5,5,5,5,5,0
1448,662,4,0,3,4,5,4,4,0
1448,728,4,4,3,4,0,4,0,0
1448,981,3,1,3,3,4,3,2,0
1448,1014,4,4,4,4,4,4,4,3
1448,1261,4,5,4,4,3,4,5,4
1448,1346,4,3,3,4,4,3,3,3
1448,1678,4,3,4,4,4,4,4,4
1449,77,5,5,5,5,5,5,5,0
1449,369,4,5,4,4,4,5,5,5
1449,1080,4,4,4,4,4,4,4,0
1449,1225,4,4,4,5,5,4,4,0
1450,845,5,5,5,5,5,5,5,0
1450,1288,4,4,3,5,4,5,0,0
1450,1588,2,2,4,4,2,4,3,0
1451,166,5,5,5,5,5,5,5,5
1451,264,4,4,5,4,5,5,5,3
1451,427,5,5,5,5,5,5,5,5
1451,793,3,2,2,2,5,2,0,0
1451,945,5,5,5,5,5,5,0,0
1451,1571,5,5,5,5,5,5,0,0
1452,414,4,5,5,3,5,5,0,0
1452,1014,5,4,5,5,5,5,5,5
1453,369,3,3,2,4,2,4,2,5
1453,638,2,5,5,5,0,5,0,0
1453,1204,4,5,5,5,5,5,5,0
1453,1347,4,4,5,4,3,4,5,3
1453,1614,5,5,5,5,3,5,5,3
1454,957,1,0,1,2,3,5,1,3
1454,1243,4,5,4,4,5,4,0,0
1454,1665,5,5,5,5,5,5,5,5
1455,342,4,4,5,2,3,5,0,0
1455,408,5,4,5,5,5,5,5,0
1455,1405,5,0,4,4,4,5,5,0
1455,1578,5,3,4,4,0,5,0,0
1456,1115,5,4,5,5,5,5,0,0
1456,1166,4,3,3,4,3,4,0,0
1456,1310,5,5,5,5,4,5,0,0
1456,1359,5,5,5,5,5,5,0,0
1456,1417,3,3,2,4,4,4,0,0
1456,1473,4,4,5,4,4,4,0,0
1457,266,5,4,5,5,4,5,5,0
1457,362,3,3,3,1,1,3,0,0
1457,488,5,3,4,5,0,4,0,0
1457,496,4,3,3,4,5,4,3,0
1457,840,4,3,3,5,5,4,4,0
1457,1345,4,4,5,4,5,5,0,0
1457,1677,5,4,5,5,5,5,0,0
1458,487,4,2,4,5,5,5,0,0
1458,560,3,1,2,3,5,3,0,0
1458,1205,3,3,3,3,3,3,3,2
1459,140,1,1,2,2,2,2,2,1
1459,269,4,4,4,4,5,5,0,0
1459,487,5,2,5,5,5,5,0,0
1459,491,3,3,3,3,4,3,0,0
1460,65,4,5,3,4,4,4,0,0
1460,237,4,4,3,4,5,5,0,0
1460,509,4,3,1,3,5,3,0,0
1460,1609,4,4,4,5,5,4,0,0
1460,1610,4,4,4,5,4,5,0,0
1461,489,5,4,5,5,5,5,0,0
1461,806,5,4,5,5,5,5,5,0
1461,1565,4,4,4,5,5,5,5,5
1461,1570,5,4,5,5,5,5,5,0
1462,921,4,3,3,4,4,4,0,0
1462,1190,3,3,3,2,4,3,2,2
1462,1629,3,3,5,3,4,3,4,4
1462,1674,3,3,4,3,3,5,0,0
1463,489,5,4,5,5,5,5,0,0
1463,1221,5,5,5,4,5,5,0,0
1463,1244,5,5,5,5,5,5,5,5
1463,1417,5,5,5,5,5,5,5,5
1464,256,5,5,5,5,5,4,5,4
1464,902,5,4,3,4,0,4,0,0
1464,1119,5,5,4,5,5,5,5,3
1465,424,2,3,2,4,5,4,4,0
1465,428,4,4,4,4,4,4,0,0
1465,429,3,3,3,4,5,4,3,0
1465,469,2,2,3,2,5,2,0,0
1466,860,5,5,5,5,4,5,0,0
1466,1263,3,4,3,4,1,4,0,0
1467,226,5,4,5,5,5,5,5,5
1467,252,4,3,4,4,5,5,0,0
1467,1349,4,5,5,5,0,5,0,0
1468,492,4,4,4,4,5,4,0,0
1468,805,2,2,2,2,5,3,0,0
1468,1141,4,4,3,5,5,5,0,0
1468,1571,5,4,5,5,5,5,0,0
1468,1636,5,5,5,5,5,5,0,0
1469,291,5,4,5,5,5,5,0,0
1469,493,2,1,2,2,5,5,0,0
1469,672,3,3,4,3,5,4,5,1
1469,682,3,1,5,4,4,5,5,1
1469,1286,4,5,3,4,4,0,4,3
1470,134,5,5,5,5,5,4,5,3
1470,270,5,5,5,5,4,5,5,4
1470,302,5,5,5,5,4,5,5,3
1470,1639,5,5,5,5,5,5,5,5
1471,493,5,4,5,5,5,5,0,0
1471,503,5,4,5,5,5,5,0,0
1471,1131,3,3,3,3,4,5,0,0
1471,1201,5,4,5,5,4,5,0,0
1471,1285,4,4,5,4,5,5,0,0
1471,1463,5,5,5,5,5,5,0,0
1471,1665,5,4,5,5,4,5,0,0
1472,250,5,5,4,4,0,4,5,5
1472,493,5,4,5,5,5,5,0,0
1472,580,4,4,4,4,5,5,0,0
1472,1159,5,5,4,5,4,5,5,5
1472,1672,5,5,5,5,4,5,5,5
1473,188,3,5,4,3,5,4,3,3
1473,926,5,4,5,4,5,5,5,5
1473,1086,4,3,5,3,5,5,3,5
1473,1364,4,4,3,5,5,5,3,5
1474,494,5,4,5,4,4,4,0,0
1474,752,4,3,2,4,4,4,4,0
1474,977,4,3,5,4,5,5,5,0
1474,1087,3,2,3,2,3,3,0,0
1474,1682,5,4,5,5,4,5,0,0
1475,494,4,3,4,3,3,4,0,0
1475,512,4,3,4,5,3,5,0,0
1475,1087,2,1,2,2,3,2,0,0
1476,200,3,3,3,3,5,3,0,0
1476,364,5,5,5,5,4,5,0,0
1476,494,4,4,5,4,3,5,0,0
1476,512,5,5,5,5,4,5,0,0
1476,537,3,4,3,2,5,5,0,0
1476,581,4,5,4,5,5,4,0,0
1476,618,4,4,4,4,5,4,0,0
1476,658,3,3,2,3,5,4,0,0
1476,659,3,4,3,2,4,3,0,0
1476,720,3,4,3,3,4,3,0,0
1476,912,5,4,5,5,5,5,0,0
1476,913,4,4,4,4,5,5,0,0
1476,1135,3,2,3,4,3,3,3,0
1476,1278,4,4,5,5,2,5,0,0
1476,1305,3,3,3,3,3,3,4,0
1476,1486,3,3,4,3,3,5,0,0
1476,1565,4,4,4,5,5,3,0,0
1477,689,5,4,5,5,5,5,0,0
1478,401,4,4,5,4,5,5,5,4
1478,454,4,4,4,4,4,4,3,4
1478,1099,4,3,5,4,5,4,5,0
1478,1190,4,4,3,5,5,3,5,0
1478,1217,3,3,3,4,3,5,5,3
1478,1472,3,3,4,4,2,5,5,3
1479,366,5,4,5,5,4,5,5,0
1479,431,2,1,4,1,5,2,0,0
1479,455,3,3,0,3,4,4,4,0
1479,513,5,5,5,5,5,5,5,5
1479,530,4,4,3,3,5,4,0,0
1479,1209,5,5,4,4,4,5,5,0
1480,166,5,4,4,5,4,5,0,0
1480,188,5,4,5,4,4,5,0,0
1480,191,5,2,4,1,3,3,4,3
1480,206,2,3,1,4,0,4,0,0
1480,598,3,3,4,2,0,3,0,0
1480,777,4,3,4,5,0,5,0,0
1480,1658,5,4,5,5,0,5,0,0
1481,573,5,5,5,4,5,4,0,0
1481,789,5,3,5,1,2,5,0,0
1481,816,2,2,2,4,4,4,2,0
1481,1118,4,5,5,4,5,4,5,4
1481,1517,5,5,5,5,5,5,0,0
1481,1600,4,5,5,4,5,4,5,4
1482,321,3,3,4,3,3,4,0,0
1482,431,3,3,3,3,5,4,0,0
1482,455,4,3,4,4,4,4,0,0
1482,806,4,4,5,4,4,3,0,0
1482,1271,3,3,3,3,3,4,0,0
1482,1377,4,4,3,3,5,5,0,0
1482,1523,4,4,4,4,5,4,0,0
1482,1543,5,4,4,4,5,5,0,0
1482,1580,4,4,3,3,4,3,0,0
1482,1586,4,3,4,3,4,5,0,0
1483,363,4,3,5,4,5,5,5,0
1483,409,4,4,5,5,3,5,5,4
1483,431,4,4,5,2,5,5,0,0
1483,720,4,5,5,3,5,3,5,0
1483,1637,3,2,3,3,4,5,3,3
1484,431,4,2,3,4,5,5,0,0
1484,614,3,4,5,2,4,3,5,3
1484,715,3,2,2,3,5,5,0,0
1484,735,3,3,3,3,4,4,3,4
1484,737,5,5,4,4,3,5,5,4
1484,805,3,3,3,3,4,4,4,0
1484,1383,5,5,4,5,4,5,4,5
1484,1461,4,3,4,5,4,5,0,0
1484,1511,5,4,4,5,5,5,4,4
1484,1563,5,3,5,5,0,4,0,0
1485,418,4,4,4,4,3,4,4,4
1485,450,3,5,5,5,0,5,0,0
1485,456,2,2,3,1,3,2,3,2
1485,476,2,2,3,1,0,3,0,0
1485,628,5,5,5,5,5,5,5,0
1486,431,4,3,5,4,5,5,0,0
1486,616,4,3,4,5,0,4,0,0
1486,964,3,3,2,2,0,3,0,0
1486,1364,4,4,5,5,4,5,5,5
1486,1468,4,1,2,3,0,2,0,0
1486,1525,4,0,2,5,0,5,0,0
1487,189,4,3,3,4,4,4,0,0
1487,201,3,3,4,4,4,4,3,3
1487,431,5,5,5,5,5,5,0,0
1487,806,3,3,4,3,3,4,0,0
1487,1422,5,5,5,5,4,5,0,0
1488,105,3,3,3,3,0,3,0,0
1488,173,4,5,4,5,5,5,0,0
1488,263,5,5,4,4,4,4,3,0
1488,403,4,5,4,5,4,5,4,0
1488,473,4,5,4,4,4,4,2,4
1488,476,3,1,4,1,4,3,4,0
1488,1672,4,3,5,4,3,5,4,0
1489,700,5,5,5,5,5,5,5,5
1489,1279,5,3,5,5,5,5,4,0
1489,1406,5,4,5,5,5,5,5,0
1490,338,5,5,5,5,5,5,5,0
1490,512,5,5,5,5,5,5,5,0
1490,591,5,5,5,5,5,5,5,0
1490,738,3,5,0,3,4,5,4,0
1490,1353,5,4,5,5,5,5,5,0
1491,268,4,4,4,5,4,5,0,0
1491,497,5,4,4,4,4,5,0,0
1491,1024,5,5,5,5,5,4,4,4
1491,1360,3,4,3,3,4,4,4,0
1491,1538,4,4,5,4,4,5,4,4
1491,1560,4,4,4,4,4,5,0,0
1492,197,4,4,3,4,5,5,0,0
1492,497,5,5,4,5,5,5,0,0
1492,663,5,5,5,5,0,5,0,0
1492,1167,3,2,3,4,2,5,2,0
1492,1654,2,2,4,2,5,3,4,2
1493,219,1,1,4,1,5,1,5,0
1493,433,5,4,5,5,5,5,0,0
1493,530,4,4,5,5,5,5,5,3
1493,988,3,3,5,3,3,4,5,3
1493,1383,4,4,5,3,5,4,5,3
1494,38,2,2,3,1,5,3,3,3
1494,149,4,4,4,4,5,4,5,4
1494,295,3,4,4,4,3,4,3,4
1494,334,5,3,3,5,5,5,0,0
1494,335,3,4,4,4,3,5,5,5
1494,374,5,4,5,5,4,5,5,3
1494,404,4,4,5,4,5,4,5,4
1494,405,3,2,2,5,4,4,2,4
1494,415,4,3,3,4,5,4,3,3
1494,439,3,3,2,2,3,4,3,3
1494,497,5,3,4,5,5,5,0,0
1494,654,5,5,5,5,4,5,5,3
1494,921,3,3,2,4,4,4,3,4
1494,1026,4,3,3,3,4,4,4,4
1494,1036,3,3,3,3,3,4,3,3
1494,1100,4,4,4,5,4,5,0,0
1494,1235,4,4,5,3,4,4,4,3
1494,1304,3,2,3,4,5,4,3,0
1494,1573,4,3,4,4,4,4,3,3
1495,490,3,1,1,3,4,4,0,0
1495,499,3,3,3,3,4,5,4,0
1495,508,2,1,1,1,4,3,0,0
1495,1318,5,4,5,4,5,5,5,3
1495,1517,5,5,5,5,5,5,0,0
1496,488,3,2,1,4,5,4,0,0
1496,506,4,5,4,4,5,5,5,0
1496,527,5,5,5,5,5,5,0,0
1496,1064,3,3,3,3,4,3,3,0
1497,415,2,2,2,2,4,2,3,0
1497,419,3,1,3,3,3,4,3,0
1497,463,3,3,0,3,5,4,3,0
1497,473,2,1,2,4,3,3,3,2
1497,482,3,3,2,3,4,3,3,0
1497,696,4,3,5,4,5,4,0,0
1497,725,3,3,4,3,5,4,3,0
1497,947,1,1,2,1,3,1,2,1
1497,1592,4,4,4,4,4,4,0,0
1497,1686,1,1,2,1,4,1,2,1
1498,135,3,4,5,5,0,5,0,0
1498,192,4,5,5,5,0,5,0,0
1498,433,5,3,5,4,0,5,0,0
1498,556,3,3,1,3,0,4,0,0
1498,1107,4,5,4,4,0,3,0,0
1498,1110,3,3,3,3,0,3,0,0
1498,1146,3,4,4,3,3,3,3,2
1498,1162,4,4,4,5,5,4,5,3
1498,1378,4,5,5,4,4,5,5,0
1498,1415,4,5,5,5,0,5,0,0
1498,1606,3,4,3,4,5,4,4,0
1499,264,5,5,4,4,5,5,4,4
1499,272,5,5,5,5,5,5,5,0
1499,282,5,4,5,5,5,5,5,5
1499,517,5,5,5,5,5,5,5,0
1499,735,5,4,5,5,5,5,5,5
1499,824,5,2,2,3,0,4,0,0
1499,980,4,5,5,5,5,5,0,0
1499,1446,5,4,5,5,5,5,0,0
1499,1521,5,5,5,5,5,5,5,5
1500,1030,5,5,5,5,5,4,3,0
1500,1066,5,5,4,4,0,4,0,0
1500,1404,2,2,3,1,0,2,0,0
1500,1649,5,5,5,5,0,5,0,0
1501,492,4,4,5,5,5,5,0,0
1501,759,3,2,0,3,0,5,0,0
1501,1619,5,3,4,4,0,4,0,0
1501,1682,5,4,5,5,5,5,0,0
1502,606,5,5,5,5,5,5,0,0
1502,806,4,4,5,4,3,5,0,0
1502,1226,5,5,4,5,5,5,0,0
1503,274,5,5,5,5,5,5,0,0
1503,900,5,4,5,5,5,5,5,5
1503,1028,5,4,5,4,5,5,0,0
1503,1266,5,3,4,3,5,4,0,0
1504,226,4,4,5,4,0,4,0,0
1504,434,3,3,4,2,4,2,3,2
1504,675,3,2,4,4,0,5,0,0
1504,1357,4,3,5,3,5,5,5,3
1505,214,3,4,1,3,4,3,0,0
1505,1050,3,2,3,2,5,4,0,0
1505,1105,4,5,4,4,5,5,0,0
1505,1547,5,5,5,5,5,5,0,0
1505,1644,3,3,3,3,3,5,0,0
1506,259,5,4,5,5,4,5,5,0
1506,1419,5,0,5,4,5,5,5,0
1506,1453,5,5,5,5,5,5,5,4
1506,1468,3,3,3,3,4,3,3,0
1507,356,3,3,3,3,5,4,0,0
1507,434,5,4,5,5,5,5,5,0
1507,743,4,3,4,4,5,3,0,0
1507,974,5,5,5,5,5,5,5,5
1508,434,5,5,5,5,5,5,5,3
1508,677,2,2,2,3,3,4,2,4
1508,901,2,2,4,2,3,4,2,0
1508,1273,4,4,4,4,5,5,0,0
1508,1503,5,5,5,5,3,5,5,0
1509,674,4,4,4,4,3,5,3,5
1509,798,4,4,4,4,5,5,5,4
1509,801,4,3,3,5,5,4,0,0
1509,977,4,3,4,4,5,5,4,4
1509,1092,5,4,4,5,4,5,4,0
1509,1275,4,4,4,4,3,4,5,4
1510,193,5,4,4,4,5,5,4,3
1510,266,5,5,5,5,5,5,5,5
1510,434,4,4,3,5,5,4,3,0
1511,365,5,5,5,4,5,5,0,0
1511,449,4,4,4,5,5,5,3,0
1511,620,5,5,5,4,5,5,5,3
1511,630,5,4,5,5,5,5,4,0
1511,1019,5,5,4,5,5,5,0,0
1511,1081,5,4,4,5,5,5,0,0
1511,1593,5,5,5,3,5,4,5,0
1512,197,5,4,5,5,0,5,5,5
1512,418,5,5,5,5,5,5,0,0
1512,441,5,5,5,5,5,5,5,5
1513,500,5,5,5,5,5,4,0,0
1513,816,4,4,4,4,5,3,0,0
1513,1495,5,5,3,5,5,5,0,0
1513,1499,4,3,4,5,0,5,0,0
1514,500,4,4,4,4,5,5,0,0
1514,538,5,5,5,5,5,5,0,0
1514,636,3,2,4,2,2,4,0,0
1514,749,4,4,4,4,5,5,0,0
1514,911,4,4,5,4,4,5,0,0
1514,939,4,5,4,4,4,5,0,0
1514,1044,5,3,5,4,5,5,0,0
1514,1133,4,4,4,3,4,5,0,0
1514,1424,4,3,5,4,4,5,0,0
1514,1661,4,5,4,4,5,5,0,0
1515,117,4,4,5,4,4,4,0,0
1515,491,5,4,5,5,5,5,0,0
1515,500,4,5,4,4,4,4,0,0
1515,571,4,4,5,4,5,5,0,0
1515,957,5,5,5,5,5,5,0,0
1515,1009,4,4,4,4,3,4,0,0
1515,1203,3,2,4,3,3,4,0,0
1515,1308,4,3,4,3,4,4,0,0
1515,1310,4,3,4,3,3,4,0,0
1515,1311,3,1,4,4,3,4,0,0
1516,408,2,2,0,0,0,0,0,0
1516,433,4,4,0,0,0,0,0,0
1516,951,4,4,5,3,5,4,5,0
1516,1306,4,3,4,4,5,5,0,0
1516,1575,4,3,5,3,5,4,5,0
1517,217,2,3,3,2,4,1,4,3
1517,249,4,5,4,4,5,5,0,0
1517,318,5,5,4,3,5,4,4,0
1517,927,5,4,5,5,5,5,5,4
1517,1270,4,3,5,3,4,3,4,0
1517,1608,3,3,4,3,4,4,4,3
1518,806,5,4,5,4,3,5,5,0
1518,1214,3,3,4,2,4,3,3,3
1518,1569,5,5,5,5,3,5,5,5
1518,1681,2,2,3,2,5,4,3,2
1518,1693,4,5,5,5,5,5,5,5
1518,1694,3,4,3,4,3,4,3,3
1519,353,4,5,4,4,5,5,0,0
1519,411,5,5,5,5,5,5,0,0
1519,610,5,5,5,5,5,5,5,5
1519,853,5,5,5,5,5,5,5,5
1519,1130,5,5,5,5,5,5,5,5
1519,1243,5,5,4,5,5,5,0,0
1519,1663,5,4,5,5,5,5,0,0
1519,1684,5,5,5,5,5,5,5,5
1520,402,4,4,5,4,5,5,0,0
1520,578,5,4,5,4,5,5,0,0
1520,594,5,5,5,5,5,5,0,0
1520,1518,4,5,5,3,5,5,0,0
1521,374,4,3,5,4,0,4,0,0
1521,712,5,3,3,5,0,5,0,0
1521,752,4,3,4,4,0,3,0,0
1521,1072,4,4,5,5,0,5,0,0
1521,1237,4,4,5,4,5,4,5,5
1521,1262,2,3,5,2,4,2,5,3
1521,1650,5,4,5,4,4,4,5,3
1522,262,5,5,5,5,4,5,0,0
1522,497,5,5,5,5,5,5,0,0
1523,208,3,2,2,3,0,0,0,0
1523,215,4,4,3,3,5,5,0,0
1523,752,5,5,5,5,5,5,0,0
1523,1486,5,5,5,5,5,5,0,0
1524,559,3,4,3,3,2,4,0,0
1524,650,5,5,5,5,5,5,5,0
1524,718,5,5,5,5,5,5,5,5
1524,823,4,5,4,4,5,4,5,0
1524,845,2,3,3,3,3,2,4,0
1524,884,5,5,5,4,4,5,5,0
1525,450,4,5,5,5,5,5,5,4
1525,465,5,5,5,5,4,5,0,0
1525,482,4,4,5,4,5,3,0,0
1525,1634,3,3,4,3,4,5,5,3
1526,265,3,2,4,5,5,5,1,0
1526,397,5,5,5,5,4,5,0,0
1526,445,4,4,0,3,3,5,5,0
1526,502,5,5,5,3,0,5,0,0
1526,718,5,5,5,5,5,5,5,0
1526,788,4,5,5,3,5,5,5,0
1526,1131,3,4,4,2,0,3,0,0
1526,1663,4,4,0,4,5,4,4,0
1527,399,4,3,4,5,4,4,0,0
1527,406,4,1,5,5,5,5,5,5
1527,453,4,3,5,5,5,5,3,3
1527,460,2,4,5,5,5,3,5,3
1527,465,4,2,3,3,3,3,0,0
1527,874,4,4,3,3,4,4,0,0
1527,1568,3,3,3,3,4,4,0,0
1528,619,5,5,3,5,5,4,0,0
1528,875,4,3,5,3,0,5,0,0
1528,1404,5,3,4,5,5,5,5,3
1528,1693,4,5,5,5,5,5,0,0
1529,495,2,2,4,2,5,2,4,4
1529,628,2,3,2,2,3,3,3,0
1529,1178,1,1,1,1,4,1,3,0
1529,1341,4,4,2,4,4,4,2,0
1529,1559,3,4,5,2,4,3,5,3
1529,1560,1,1,2,1,3,3,3,2
1529,1690,1,1,1,3,4,1,0,0
1530,156,4,5,3,5,4,5,3,4
1530,437,4,5,4,2,0,5,0,0
1530,780,2,2,5,2,2,4,4,2
1530,1401,4,5,5,5,5,5,4,0
1531,1265,5,4,5,4,4,5,5,3
1531,1681,4,4,0,4,4,5,5,5
1531,1683,4,5,5,5,5,5,0,0
1532,390,5,4,4,5,5,5,4,0
1532,875,5,5,5,5,2,5,5,4
1532,1207,5,4,5,5,5,5,5,4
1532,1344,4,5,3,4,5,3,0,0
1533,486,5,5,5,5,3,4,5,4
1533,1160,4,4,4,4,5,4,4,5
1533,1591,2,1,1,2,5,3,1,0
1534,439,2,3,2,2,4,2,0,0
1534,1036,3,3,3,3,4,3,0,0
1534,1381,4,4,3,5,5,4,0,0
1535,178,5,5,4,5,5,4,5,0
1535,410,4,5,4,4,5,5,0,0
1535,439,4,5,5,4,5,5,0,0
1535,809,5,5,5,5,5,5,5,5
1535,1179,3,5,0,4,3,5,3,0
1535,1692,5,5,5,5,5,5,0,0
1536,159,3,4,4,4,5,4,4,4
1536,433,5,4,5,5,5,5,0,0
1536,728,5,5,5,5,5,5,5,0
1536,875,4,4,5,4,5,5,5,0
1536,1151,5,4,4,3,0,3,4,0
1536,1545,5,5,5,5,5,5,5,5
1536,1691,2,4,3,2,5,5,0,0
1537,85,3,3,4,3,4,2,0,0
1537,264,4,5,5,4,4,4,5,4
1537,285,4,4,4,4,3,5,5,5
1537,487,2,2,5,2,4,4,5,4
1537,500,2,4,3,3,3,3,3,3
1537,518,5,4,4,5,4,4,4,4
1537,699,3,3,2,2,3,3,0,0
1537,1059,2,3,3,2,2,2,4,3
1537,1095,2,4,4,3,4,3,4,3
1537,1164,4,3,4,3,3,2,4,3
1537,1308,3,2,2,2,3,2,0,0
1537,1313,3,4,3,3,3,3,4,3
1537,1581,3,2,3,3,5,3,0,0
